round,student,regime,target_job,target_skill,attempted,accepted,action,resource,alignment_effort,realized_gain,evidence_gain,weak_before,strong_after,gap_before,gap_after,seed
1,21,R3,21,69,True,False,LSM task,0.6561009935453883,0.0,0.0,0.0017742510432825,True,False,0.834120436035396,0.834120436035396,1017
1,22,R3,14,69,True,True,LSM task,0.8670842883784655,0.82,0.0586596435339306,0.0873688477214215,True,False,0.288815963951212,0.2714633458947759,1017
1,23,R3,22,67,True,False,LSM refused; self-study,0.351479161354464,0.65,0.0077964664252969,0.0004076451857345,True,False,0.5808006626732783,0.578351130149375,1017
1,24,R3,29,33,True,False,LSM task,0.4790003693342251,0.0,0.0057886928795525,0.0098862602042807,True,False,0.3751493593482232,0.3751493593482232,1017
1,26,R3,24,36,True,False,LSM refused; self-study,0.5896187730772668,0.65,0.0116848738647277,0.010880129084185,True,False,0.3306980051999656,0.3281619783558507,1017
1,27,R3,3,15,True,False,LSM task,0.7868307269088257,0.0,0.0081531033623371,0.000185370131161,True,False,0.3375268027761045,0.3375268027761045,1017
1,28,R3,18,45,True,True,LSM task,0.6905649162423146,0.82,0.0955112643488043,0.1277463071744082,True,True,0.5090221161609167,0.4856312904182059,1017
1,29,R3,14,27,True,False,LSM task,0.5246954623159934,0.0,0.0043465048518204,0.0146350058487206,True,False,0.7694752077998965,0.7694752077998965,1017
1,30,R3,0,53,True,False,LSM task,0.5732453988595171,0.0,0.0137884747517311,0.003117045183629,True,False,0.5925314413774788,0.5925314413774788,1017
1,31,R3,14,72,True,False,LSM task,0.7270086617587601,0.0,0.0201518733906396,0.0051462625260833,True,False,0.5135799722069525,0.5135799722069525,1017
1,32,R3,2,71,True,False,LSM refused; self-study,0.0263501841933939,0.65,0.0154215211438073,0.0,True,False,0.7886012545493862,0.785520690190839,1017
1,35,R3,19,0,True,False,LSM task,0.7151569479221098,0.0,0.0146234983723341,0.0077216347591545,True,False,0.6321054124070972,0.6321054124070972,1017
1,36,R3,28,50,True,False,LSM refused; self-study,0.1565816343119426,0.65,0.0044677337711292,0.0,True,False,0.7260238297891671,0.7245212475780077,1017
1,37,R3,18,17,True,False,LSM task,0.7663525728783754,0.0,0.0,0.0016470816921349,True,False,0.6668280436298067,0.6668280436298067,1017
1,38,R3,3,57,True,False,LSM task,0.1381022068898558,1.0,0.0250000190432715,0.0104221296490785,True,False,0.1856300290298568,0.1784281496691159,1017
1,41,R3,6,69,True,False,LSM task,0.2533585761947412,0.0,0.0106238439750706,0.0047514076064459,True,False,0.4868158674652134,0.4868158674652134,1017
1,42,R3,0,64,True,False,LSM task,0.662045411826659,0.0,0.0,0.0071657623376679,True,False,0.8246854477475538,0.8246854477475538,1017
1,43,R3,21,58,True,False,LSM task,0.2737278411722365,0.0,0.0278494360031287,0.0009171397923674,True,False,0.5227079415494946,0.5227079415494946,1017
1,44,R3,19,3,True,True,LSM task,0.404667385236431,0.82,0.0554284819030176,0.057220456633914,True,False,0.3163486768873945,0.3009318353017171,1017
1,45,R3,13,8,True,False,LSM task,0.3088763885031446,0.0,0.0055091137679405,0.0053270437810495,True,False,0.406543809989046,0.406543809989046,1017
1,46,R3,17,33,True,False,LSM refused; self-study,0.6653397385996315,0.65,0.0,0.0044092246964329,True,False,0.5977546485355147,0.5977546485355147,1017
1,47,R3,0,71,True,True,LSM task,0.3493959108826918,0.82,0.0363670771302529,0.0645981944854394,True,False,0.6570364673635336,0.6483000028285907,1017
1,48,R3,6,37,True,False,LSM task,0.562017017272632,0.0,0.0,4.727254579719314e-05,True,False,0.7862055216104908,0.7862055216104908,1017
1,49,R3,28,15,True,False,LSM task,0.2962147161171679,0.0,0.0016823066826916,0.0025289251564175,True,False,0.5460880200216841,0.5460880200216841,1017
1,50,R3,16,30,True,False,LSM task,0.6099205583159062,0.0,0.0201392715205623,0.0112370430370336,True,False,0.3562676995301688,0.3562676995301688,1017
1,51,R3,24,2,True,False,LSM task,0.4304482073559478,0.0,0.0134932584884214,0.0097893265676602,False,False,0.4986041717673575,0.4956756621285403,1017
1,52,R3,6,71,True,True,LSM task,0.3451261973390068,0.82,0.0241326027112675,0.0518384210294822,True,False,0.3497558592114459,0.3422568325960157,1017
1,54,R3,2,60,True,False,LSM task,0.2807143213903459,0.0,0.0003514989901232,0.0,True,False,0.4372168525113428,0.4372168525113428,1017
1,55,R3,17,21,True,True,LSM task,0.4214592222411139,0.82,0.0648044191956018,0.1017533357797742,True,True,0.7192997347837301,0.7069716450645112,1017
1,56,R3,5,43,True,False,LSM task,0.5244402780141811,0.0,0.0053971611875853,0.0,True,False,0.5517547777036337,0.5517547777036337,1017
1,57,R3,1,60,True,False,LSM task,0.6336882273497018,0.0,0.0004030160348496,0.0154099226612666,True,False,0.80738484376048,0.80738484376048,1017
1,58,R3,29,12,True,False,LSM task,0.3943131096183584,0.0,0.0023224863718817,0.008038269344497,True,False,0.503789604418472,0.503789604418472,1017
1,59,R3,23,18,True,False,LSM task,0.639471407477716,0.0,0.0065745350226664,0.0057939432903256,True,False,0.6323141466372832,0.6323141466372832,1017
1,60,R3,22,42,True,False,LSM task,0.2359260148233424,0.0,0.0115809795005068,0.0117984684469745,True,False,0.5038926963614604,0.5038926963614604,1017
1,61,R3,7,53,True,False,LSM task,0.3902017965504749,0.0,0.0116863536198933,0.0037375716291091,True,False,0.5941027457254823,0.5941027457254823,1017
1,62,R3,23,41,True,False,LSM refused; self-study,0.2864275400565273,0.65,0.0082535748502615,0.0001428660147457,True,False,0.5356664102458547,0.533814731261318,1017
1,63,R3,18,1,True,False,LSM refused; self-study,0.7678929370244477,0.65,0.0159750715098202,0.0042425945748548,True,False,0.6227317383901951,0.618819423790852,1017
1,66,R3,7,59,True,False,LSM refused; self-study,0.2342608089774236,0.0,0.0158508809843816,0.0108508620227655,True,False,0.5912514548534544,0.5858947083268142,1017
1,67,R3,29,71,True,True,LSM task,0.6431490360778198,0.82,0.0336106844645348,0.0464051927780422,True,False,0.4276143650950588,0.4192445846592278,1017
1,68,R3,2,7,True,False,LSM task,0.5620726330404866,0.0,0.0042601585037234,0.0033522759081943,True,False,0.8661036231028386,0.8661036231028386,1017
1,69,R3,3,57,True,True,LSM task,0.6644602102890875,0.82,0.0253046656710574,0.0360893226267519,True,False,0.4362979387874334,0.4290082983631039,1017
1,70,R3,14,59,True,False,LSM task,0.2357328066539863,0.0,0.0075507957393561,0.0026207082779548,True,False,0.5723140744348907,0.5723140744348907,1017
1,72,R3,9,23,True,False,LSM task,0.6037841974750595,0.0,0.0082740743200083,0.0091733772775699,False,True,0.2761685346479287,0.2761685346479287,1017
1,73,R3,3,27,True,False,LSM task,0.4835597096436765,0.0,0.0,0.0051725578312072,True,False,0.5903394257452635,0.5903394257452635,1017
1,74,R3,21,36,True,True,LSM task,0.5135104922777618,0.82,0.0618552344427606,0.0816145852895184,True,False,0.3952350480453376,0.3817851038308242,1017
1,75,R3,8,69,True,False,LSM refused; self-study,0.5271083009675623,0.65,0.0,0.0074023504244282,True,False,0.6432356885548303,0.6432356885548303,1017
1,76,R3,6,71,True,True,LSM task,0.4802522787127704,0.82,0.033818666344399,0.0541858131884082,True,False,0.6322902515443827,0.6217813527716618,1017
1,77,R3,16,12,True,False,LSM task,0.4925262441189227,0.0,0.0182820965565299,0.0134007982124406,True,False,0.5838006556665591,0.5838006556665591,1017
1,78,R3,13,67,True,True,LSM task,0.419372866612889,0.82,0.0179862847799043,0.0060277638519995,True,False,0.7427513913621742,0.7374339385865272,1017
1,79,R3,24,36,True,True,LSM task,0.507553842102336,0.82,0.0433433213617613,0.0816794080726546,True,False,0.3653622561737929,0.3559552375136831,1017
1,80,R3,9,8,True,True,LSM task,0.7586914733411357,0.82,0.0462775014555608,0.0700716708230925,True,False,0.7477510221072903,0.7397277982711319,1017
1,81,R3,29,55,True,False,LSM refused; self-study,0.5268286944746238,0.65,0.0142024037531043,0.0024556180186848,True,False,0.2935926797300509,0.2900559769532915,1017
1,83,R3,27,45,True,False,LSM task,0.0518103833464685,0.0,0.0,0.0,True,False,0.5959347668360029,0.5959347668360029,1017
1,84,R3,2,71,True,False,LSM refused; self-study,0.3417314995869329,0.65,0.0,0.0051945977604461,True,False,0.4751586684731581,0.4751586684731581,1017
1,86,R3,22,44,True,True,LSM task,0.504635081724937,0.82,0.0433766410887098,0.0588720913361799,True,False,0.3900374294614047,0.3764091410383671,1017
1,89,R3,26,33,True,False,LSM refused; self-study,0.8509129120800274,0.65,0.0340855930129981,0.0004733652039894,True,False,0.3545566036177702,0.3482219141803471,1017
1,90,R3,4,39,True,True,LSM task,0.2804408361875177,0.0,0.0621724678937985,0.0780616554414731,False,True,0.4594070893027204,0.4404437139618123,1017
1,91,R3,18,61,True,False,LSM task,0.6735068669408373,0.0,0.0035801192468566,0.0213666101073515,True,False,0.1730789581288218,0.1730789581288218,1017
1,92,R3,18,58,True,True,LSM task,0.5973731712602153,0.82,0.0636466673244334,0.0920789222819805,True,True,0.6239574616274485,0.6083703147642968,1017
1,93,R3,26,34,True,False,LSM task,0.498558017964873,0.0,0.0,0.0104480426344433,True,False,0.3207135872184065,0.3207135872184065,1017
1,94,R3,13,53,True,True,LSM task,0.5861189263179839,0.82,0.0552019010899384,0.0784636516702903,True,False,0.5475896874532825,0.5312698356459962,1017
1,95,R3,2,56,True,False,LSM task,0.3161498529061356,0.0,0.0064649865026277,0.0010219927857904,True,False,0.6894711451687245,0.6894711451687245,1017
1,97,R3,28,26,True,False,LSM task,0.3916775122474629,0.0,0.0088752543371418,0.011950169307156,True,False,0.5967219560716222,0.5967219560716222,1017
1,98,R3,16,28,True,False,LSM refused; self-study,0.7867034850752423,0.65,0.0258898093053221,0.0128221919042893,True,False,0.5183866000327181,0.5125937460090498,1017
1,99,R3,26,13,True,False,LSM task,0.3826281139127959,0.0,0.0082176697848479,0.0,True,False,0.8767955305588118,0.8767955305588118,1017
1,100,R3,21,10,True,False,LSM task,0.1664119609797172,0.0,0.001656619927773,0.0219035954551405,True,False,0.8488848255015407,0.8488848255015407,1017
1,101,R3,21,14,True,False,LSM refused; self-study,0.4957511404091141,0.65,0.0164416607073856,0.0018441255900395,True,False,0.7354939149120853,0.7319188024531239,1017
1,102,R3,26,33,True,True,LSM task,0.7335929062323376,0.82,0.0466079415306474,0.0698142415300127,True,False,0.6238844432727969,0.6152225187229838,1017
1,103,R3,9,33,True,False,LSM refused; self-study,0.5630608769846142,0.65,0.0291124184951943,0.0091965467831196,True,False,0.4233171223718764,0.4182698436154128,1017
1,105,R3,27,30,True,False,LSM refused; self-study,0.4797761884017515,0.65,0.0243617409287208,0.0192270002985732,True,False,0.5426073068569598,0.5345543148675261,1017
1,106,R3,7,30,True,False,LSM refused; self-study,0.5579491143203412,0.65,0.0362284775435202,0.0176114993009811,True,False,0.572410451758319,0.5601671719407535,1017
1,107,R3,21,36,True,True,LSM task,0.5275008083682703,0.82,0.072096963292391,0.113234782286712,True,True,0.709620715310742,0.6939437860572313,1017
1,108,R3,28,40,True,False,LSM refused; self-study,0.2801764208307424,0.65,0.009372305843292,0.0118743859006863,True,False,0.2948338443473579,0.2916817630553439,1017
1,109,R3,20,32,True,False,LSM task,0.0652193178657338,0.0,0.0202877694942665,0.0142873174796727,True,False,0.7445096545221094,0.7445096545221094,1017
1,113,R3,14,10,True,True,LSM task,0.7464287808902633,0.82,0.0388406943877176,0.0565767948110693,True,False,0.7584440209563739,0.7469542181864852,1017
1,114,R3,4,0,True,False,LSM task,0.5108431236435148,0.0,0.004155714830193,0.0,True,False,0.3881636367607488,0.3881636367607488,1017
1,115,R3,26,45,True,False,LSM task,0.4144522960298837,0.0,0.0,0.0082733822535385,False,False,0.3682017956625636,0.3682017956625636,1017
1,116,R3,25,35,True,False,LSM task,0.3316852587490445,0.0,0.0147819076367397,0.0062584244107,True,False,0.463882066187427,0.463882066187427,1017
1,117,R3,22,68,True,False,LSM task,0.7897755040038478,0.0,0.0,0.0133383948596129,True,False,0.5734419636373395,0.5734419636373395,1017
1,118,R3,10,30,True,True,LSM task,0.7038643606604558,0.82,0.0192358093488546,0.0264277825644686,True,False,0.5027772162467691,0.4993420766240143,1017
1,119,R3,2,20,True,False,LSM task,0.7224377350727852,0.0,0.0111699171101771,0.0063731806796837,True,False,0.6315537200795226,0.6315537200795226,1017
2,1,R3,20,10,True,False,LSM task,0.1565058543194951,0.0,0.0086362763499632,0.0,True,False,0.5605319740390826,0.5605319740390826,1017
2,2,R3,19,14,True,False,LSM task,0.5360792420700455,0.0,0.0081572442349195,0.0,True,False,0.7807807369329225,0.7807807369329225,1017
2,3,R3,3,69,True,False,LSM task,0.7829780807482791,0.0,0.0039210467569715,0.0066924487474945,False,True,0.5966668085002855,0.5966668085002855,1017
2,5,R3,26,60,True,False,LSM refused; self-study,0.2819853879310209,0.65,0.0226120440631195,0.0061361410340803,True,False,0.7035648166423627,0.6993624465492101,1017
2,6,R3,18,66,True,False,LSM task,0.955441751005352,0.0,0.0084309455586752,0.0,True,False,0.6104082398742945,0.6104082398742945,1017
2,7,R3,20,6,True,False,LSM task,0.289392210404668,0.0,0.0,0.0,True,False,0.7648755977909717,0.7648755977909717,1017
2,9,R3,13,67,True,True,LSM task,0.4802368008966933,0.82,0.0412853773932705,0.0659479182498333,True,False,0.7141185331180437,0.7019129527383333,1017
2,11,R3,4,39,True,False,LSM refused; self-study,0.0426194078455089,0.65,0.0066561900152053,0.0039815595853076,True,False,0.7594516604139231,0.7574214397410949,1017
2,12,R3,22,9,True,False,LSM task,0.4286902237680159,0.0,0.0,0.0037180217265523,True,False,0.7718872565590537,0.7718872565590537,1017
2,13,R3,1,1,True,False,LSM refused; self-study,0.6418248317556146,0.65,0.0181718393474159,0.0128146957528316,True,False,0.3229798242448209,0.3171005357668516,1017
2,16,R3,16,47,True,False,LSM task,0.78558062716081,0.0,0.0066953324177783,0.0,True,False,0.5371545991138291,0.5371545991138291,1017
2,17,R3,3,50,True,False,LSM task,0.4022455577669931,0.0,0.0120246972467704,0.0058103251070922,True,False,0.549247572322946,0.549247572322946,1017
2,20,R3,24,34,True,False,LSM refused; self-study,0.3047134663202283,0.65,0.0221238055363993,0.0102045589756713,True,False,0.6939031886450041,0.6891015480467559,1017
2,21,R3,21,14,True,True,LSM task,0.6561009935453883,0.82,0.0377919790087764,0.0603932205384987,True,False,0.834120436035396,0.8259028613385532,1017
2,23,R3,28,50,True,True,LSM task,0.351479161354464,0.82,0.060564174818873,0.0758853962905287,True,False,0.608221898165918,0.5878530363719476,1017
2,24,R3,29,7,True,False,LSM task,0.4790003693342251,0.0,0.0221113327222344,0.0101146461149975,True,False,0.3751493593482232,0.3751493593482232,1017
2,27,R3,3,23,True,True,LSM task,0.7868307269088257,0.82,0.0694209383890564,0.0760523590804818,True,False,0.3375268027761045,0.3175283690740322,1017
2,28,R3,18,22,True,False,LSM task,0.6905649162423146,0.0,0.0211884400533111,0.0014328682802969,True,False,0.4856312904182059,0.4856312904182059,1017
2,29,R3,18,6,True,False,LSM task,0.5246954623159934,0.0,0.0023234437716458,0.0,True,False,0.7874114878490961,0.7868424736207107,1017
2,31,R3,14,52,True,False,LSM task,0.7270086617587601,0.0,0.0116084548062874,0.0,True,False,0.5135799722069525,0.5135799722069525,1017
2,32,R3,2,71,True,False,LSM refused; self-study,0.0263501841933939,0.65,0.0,0.0045912382465081,True,False,0.785520690190839,0.785520690190839,1017
2,35,R3,19,61,True,True,LSM task,0.7151569479221098,0.82,0.0681319999765822,0.0965099004775137,True,True,0.6321054124070972,0.6131552226401794,1017
2,36,R3,28,50,True,False,LSM refused; self-study,0.1565816343119426,0.65,0.0098276169941006,0.0046262265638548,True,False,0.7245212475780077,0.721216036652315,1017
2,37,R3,18,58,True,False,LSM refused; self-study,0.7663525728783754,0.65,0.0076808582756558,0.0064065180835111,True,False,0.6668280436298067,0.6649469920208133,1017
2,38,R3,3,57,True,True,LSM task,0.1381022068898558,0.82,0.0772444878400288,0.1162623674399499,True,True,0.1784281496691159,0.1561759473110609,1017
2,41,R3,6,41,True,False,LSM task,0.2533585761947412,0.0,0.0080695454783597,0.001036372457322,True,False,0.4868158674652134,0.4868158674652134,1017
2,42,R3,0,71,True,True,LSM task,0.662045411826659,0.82,0.055382533599825,0.0568615904560239,True,False,0.8246854477475538,0.8113808992704464,1017
2,43,R3,21,42,True,False,LSM task,0.2737278411722365,0.0,0.0153465190878973,0.003980428146086,True,False,0.5227079415494946,0.5227079415494946,1017
2,45,R3,13,53,True,True,LSM task,0.3088763885031446,0.0,0.0747165040551439,0.1067365019254627,True,True,0.406543809989046,0.3844546744762709,1017
2,47,R3,27,30,True,False,LSM refused; self-study,0.3493959108826918,0.65,0.0022768520207289,0.0077236874081522,True,False,0.55708033711907,0.5563277032601968,1017
2,48,R3,6,9,True,False,LSM task,0.562017017272632,0.0,0.0034246716775302,0.0162605961391007,False,True,0.7862055216104908,0.7862055216104908,1017
2,49,R3,28,43,True,False,LSM refused; self-study,0.2962147161171679,0.65,0.0011619631093046,0.0129481753201498,True,False,0.5460880200216841,0.545697230152031,1017
2,52,R3,6,72,True,False,LSM task,0.3451261973390068,0.0,0.0077474315500331,0.0,True,False,0.3422568325960157,0.3422568325960157,1017
2,55,R3,17,21,True,True,LSM task,0.4214592222411139,0.82,0.0504201570673147,0.067342874970483,False,True,0.7069716450645112,0.6973799501199609,1017
2,56,R3,5,2,True,False,LSM task,0.5244402780141811,0.0,0.0007541387634596,0.0030623046857636,False,False,0.5517547777036337,0.5517547777036337,1017
2,57,R3,1,1,True,False,LSM refused; self-study,0.6336882273497018,0.65,0.0096986321488617,0.0039226457553397,True,False,0.80738484376048,0.8042469634856926,1017
2,58,R3,29,8,True,False,LSM task,0.3943131096183584,0.0,0.0053807311958941,0.0,True,False,0.503789604418472,0.503789604418472,1017
2,59,R3,23,5,True,True,LSM task,0.639471407477716,0.82,0.0935521637638129,0.1180770567702403,True,True,0.6323141466372832,0.6113258380870918,1017
2,60,R3,22,67,True,False,LSM refused; self-study,0.2359260148233424,0.65,0.006173723510277,0.0120346013065997,True,False,0.5038926963614604,0.5019530052620488,1017
2,61,R3,7,30,True,False,LSM refused; self-study,0.3902017965504749,0.65,0.0,0.0089559712798971,True,False,0.5941027457254823,0.5941027457254823,1017
2,62,R3,23,57,True,False,LSM task,0.2864275400565273,0.0,0.0130911527926917,0.0099515954216744,True,False,0.533814731261318,0.533814731261318,1017
2,63,R3,18,1,True,False,LSM refused; self-study,0.7678929370244477,0.65,0.0288124841593015,0.0078475292496069,True,False,0.618819423790852,0.6117632110940585,1017
2,66,R3,7,59,True,False,LSM refused; self-study,0.2342608089774236,0.0,0.009916291381751,0.0,True,False,0.5858947083268142,0.5825435343782693,1017
2,68,R3,8,19,True,False,LSM task,0.5620726330404866,0.0,0.005758609595852,0.0053576705512642,True,False,0.8422699614099904,0.8422699614099904,1017
2,69,R3,3,53,True,False,LSM task,0.6644602102890875,0.0,0.0,0.0009525758096774,True,False,0.4290082983631039,0.4290082983631039,1017
2,70,R3,14,10,True,False,LSM refused; self-study,0.2357328066539863,0.65,0.0,0.0,True,False,0.5723140744348907,0.5723140744348907,1017
2,72,R3,9,33,True,False,LSM refused; self-study,0.6037841974750595,0.65,0.0112296710898542,0.0056052359771635,True,False,0.2761685346479287,0.2742216239045547,1017
2,73,R3,3,59,True,False,LSM task,0.4835597096436765,0.0,0.0053271328364012,5.0861991045246e-05,False,True,0.5903394257452635,0.5903394257452635,1017
2,75,R3,8,57,True,False,LSM task,0.5271083009675623,0.0,0.0033684086165959,0.0063739754635257,True,False,0.6432356885548303,0.6432356885548303,1017
2,76,R3,25,2,True,False,LSM refused; self-study,0.4802522787127704,0.65,0.003405241021293,0.004731653683797,True,False,0.7033085751500957,0.7025856501808424,1017
2,77,R3,16,28,True,False,LSM refused; self-study,0.4925262441189227,0.65,0.0262372555086402,0.0,True,False,0.5838006556665591,0.5779300604315455,1017
2,78,R3,13,35,True,False,LSM task,0.419372866612889,0.0,0.011897734928883,0.0033530215109948,True,False,0.7374339385865272,0.7374339385865272,1017
2,79,R3,24,38,True,False,LSM task,0.507553842102336,0.0,0.0097449608618249,0.0047219256920631,True,False,0.3559552375136831,0.3559552375136831,1017
2,80,R3,9,8,True,True,LSM task,0.7586914733411357,0.0,0.0811345505045542,0.1179838643793298,True,True,0.7397277982711319,0.72566133748415,1017
2,81,R3,29,55,True,False,LSM refused; self-study,0.5268286944746238,0.65,0.0160338818867229,0.0058970945687699,True,False,0.2900559769532915,0.2860631968875502,1017
2,83,R3,22,16,True,False,LSM task,0.0518103833464685,0.0,0.0235717869794354,0.0012115537061847,True,False,0.7993485600002641,0.7919426589544647,1017
2,84,R3,2,66,True,False,LSM task,0.3417314995869329,0.0,0.0062578781093543,0.0065810183537363,True,False,0.4751586684731581,0.4751586684731581,1017
2,86,R3,22,44,True,True,LSM task,0.504635081724937,0.82,0.0408771427938597,0.0684985761018245,True,False,0.3764091410383671,0.3635661573973536,1017
2,89,R3,26,33,True,False,LSM refused; self-study,0.8509129120800274,0.65,0.0327212994380526,0.0110926707227055,True,False,0.3482219141803471,0.342140773979854,1017
2,90,R3,4,62,True,False,LSM task,0.2804408361875177,0.0,0.0118676397836212,0.0225772284589594,True,False,0.4404437139618123,0.4404437139618123,1017
2,92,R3,18,58,True,False,LSM refused; self-study,0.5973731712602153,0.0,0.0133963901721372,0.0006183840819671,False,True,0.6083703147642968,0.6050895223862013,1017
2,93,R3,26,33,True,False,LSM refused; self-study,0.498558017964873,0.65,0.0392559534493251,0.0041336237267696,True,False,0.3207135872184065,0.313418004196671,1017
2,95,R3,2,71,True,False,LSM refused; self-study,0.3161498529061356,0.65,0.029275977716979,0.0076849414509526,True,False,0.6894711451687245,0.6836230493372206,1017
2,97,R3,28,43,True,True,LSM task,0.3916775122474629,0.82,0.054057454859448,0.0800955374794184,True,False,0.5967219560716222,0.5785414255804717,1017
2,98,R3,16,28,True,False,LSM refused; self-study,0.7867034850752423,0.65,0.0312614351190652,0.0138375965761475,True,False,0.5125937460090498,0.5055989888024801,1017
2,99,R3,26,62,True,False,LSM task,0.3826281139127959,0.0,0.0,0.0021557368824562,True,False,0.8767955305588118,0.8767955305588118,1017
2,100,R3,21,54,True,False,LSM task,0.1664119609797172,0.0,9.910395701740078e-05,0.0058358223990641,True,False,0.8488848255015407,0.8488848255015407,1017
2,101,R3,21,14,True,True,LSM task,0.4957511404091141,0.82,0.053887234020422,0.080080192892142,True,False,0.7319188024531239,0.7202014385472478,1017
2,102,R3,26,41,True,False,LSM task,0.7335929062323376,0.0,0.0156679636618977,0.012973964927263,True,False,0.6152225187229838,0.6152225187229838,1017
2,106,R3,7,30,True,True,LSM task,0.5579491143203412,0.82,0.0433877859236734,0.0697462947053957,True,False,0.5601671719407535,0.5455044303698431,1017
2,107,R3,21,36,True,True,LSM task,0.5275008083682703,0.0,0.0401911905490665,0.0699520323464931,False,True,0.6939437860572313,0.6852045212937932,1017
2,109,R3,20,45,True,False,LSM task,0.0652193178657338,0.0,0.0,0.0054229939196807,True,False,0.7445096545221094,0.7445096545221094,1017
2,113,R3,14,2,True,False,LSM task,0.7464287808902633,0.0,0.0159623473266002,0.0015256498693903,False,True,0.7469542181864852,0.7469542181864852,1017
2,114,R3,4,1,True,True,LSM task,0.5108431236435148,0.82,0.0175483306068063,0.0237681250382307,True,False,0.3881636367607488,0.3828111778480407,1017
2,115,R3,26,68,True,False,LSM task,0.4144522960298837,0.0,0.0,0.0,False,False,0.3682017956625636,0.3682017956625636,1017
2,116,R3,25,55,True,False,LSM task,0.3316852587490445,0.0,0.0037397558106015,0.0006664906502324,True,False,0.463882066187427,0.463882066187427,1017
2,117,R3,22,67,True,True,LSM task,0.7897755040038478,0.82,0.0794760245562308,0.120376160496201,True,True,0.5734419636373395,0.5484717917156909,1017
2,118,R3,10,30,True,False,LSM refused; self-study,0.7038643606604558,0.65,0.031461701465425,0.012310895554156,True,False,0.4993420766240143,0.4937236316008212,1017
2,119,R3,2,42,True,False,LSM task,0.7224377350727852,0.0,0.0073987424431699,0.0,True,False,0.6315537200795226,0.6315537200795226,1017
3,1,R3,20,34,True,True,LSM task,0.1565058543194951,0.82,0.0435388217605277,0.082095049032292,True,False,0.5605319740390826,0.5458820186055809,1017
3,2,R3,18,55,True,False,LSM task,0.5360792420700455,0.0,0.0224876454418786,0.0043692354458635,True,False,0.6568933014633999,0.6568933014633999,1017
3,3,R3,12,50,True,False,LSM refused; self-study,0.7829780807482791,0.65,0.0094279431716647,0.0,True,False,0.6038684961908874,0.6009566811290161,1017
3,5,R3,26,60,True,False,LSM refused; self-study,0.2819853879310209,0.65,0.0268369843683674,0.0,True,False,0.6993624465492101,0.6943748859295149,1017
3,6,R3,18,1,True,True,LSM task,0.955441751005352,0.82,0.0609929045450361,0.1005902289043836,True,True,0.6104082398742945,0.5954710027695215,1017
3,7,R3,20,63,True,False,LSM task,0.289392210404668,0.0,0.008784440735126,0.0060714793426812,True,False,0.7648755977909717,0.7648755977909717,1017
3,9,R3,13,67,True,False,LSM refused; self-study,0.4802368008966933,0.65,0.0151363670494459,0.000428660739506,True,False,0.7019129527383333,0.6974380476667638,1017
3,11,R3,4,30,True,False,LSM task,0.0426194078455089,0.0,0.0108656225137818,0.008684254311328,True,False,0.7574214397410949,0.7574214397410949,1017
3,12,R3,22,44,True,True,LSM task,0.4286902237680159,0.82,0.0617845181789315,0.0873980882282559,True,False,0.7718872565590537,0.7524754899333513,1017
3,13,R3,1,1,True,True,LSM task,0.6418248317556146,0.82,0.0180672229574644,0.021385570969441,True,False,0.3171005357668516,0.3112550947120457,1017
3,17,R3,3,61,True,False,LSM refused; self-study,0.4022455577669931,0.65,0.0147318709774243,0.0135563354774995,True,False,0.549247572322946,0.5450036892541463,1017
3,20,R3,24,51,True,False,LSM task,0.3047134663202283,0.0,0.0009482175294228,0.0002641386593542,True,False,0.6891015480467559,0.6891015480467559,1017
3,21,R3,25,35,True,False,LSM task,0.6561009935453883,0.0,0.0084458455609418,0.0056110574124103,True,False,0.7004138166217836,0.7004138166217836,1017
3,23,R3,28,1,True,False,LSM task,0.351479161354464,0.0,0.0104255283910333,0.0052952898376218,True,False,0.5878530363719476,0.5878530363719476,1017
3,24,R3,29,71,True,False,LSM refused; self-study,0.4790003693342251,0.65,0.0163572546558544,0.0142695465976239,True,False,0.3751493593482232,0.3710760525357144,1017
3,27,R3,3,40,True,False,LSM task,0.7868307269088257,0.0,0.0226139733847999,0.0287438143510164,True,False,0.3175283690740322,0.3175283690740322,1017
3,28,R3,18,68,True,True,LSM task,0.6905649162423146,0.82,0.0525819408405617,0.0817536955016183,True,False,0.4856312904182059,0.472753908637106,1017
3,29,R3,18,55,True,False,LSM task,0.5246954623159934,0.0,0.0133232795811857,0.0,True,False,0.7868424736207107,0.7868424736207107,1017
3,31,R3,14,63,True,False,LSM task,0.7270086617587601,0.0,0.0052179473699068,0.0056360596260885,True,False,0.5135799722069525,0.5135799722069525,1017
3,32,R3,25,2,True,False,LSM refused; self-study,0.0263501841933939,0.65,0.0189564001015932,0.0040944864628937,True,False,0.8689725898798271,0.8649481890004456,1017
3,35,R3,19,52,True,False,LSM task,0.7151569479221098,0.0,0.011407063505036,0.0,True,False,0.6131552226401794,0.6131552226401794,1017
3,36,R3,28,50,True,False,LSM refused; self-study,0.1565816343119426,0.65,0.0126123700408681,0.0100062856707007,True,False,0.721216036652315,0.7169742613284514,1017
3,37,R3,18,58,True,False,LSM refused; self-study,0.7663525728783754,0.65,0.0240328032391071,0.007938983997114,True,False,0.6649469920208133,0.6590613290416083,1017
3,38,R3,3,59,True,False,LSM task,0.1381022068898558,0.0,0.0218871755772626,5.8886905451477e-05,True,False,0.1561759473110609,0.1561759473110609,1017
